contractSymbol,expirationDate,lastPrice,spotPrice,strikePrice,ticker,volatility
TSLA230428C00250000,2023-04-28,1.65,190.41000366210938,250,TSLA,0.637698935546875
TSLA230428C00255000,2023-04-28,1.29,190.41000366210938,255,TSLA,0.64062859375
TSLA230428C00260000,2023-04-28,1.16,190.41000366210938,260,TSLA,0.6435582519531251
TSLA230428C00265000,2023-04-28,0.97,190.41000366210938,265,TSLA,0.6530796411132813
TSLA230428C00270000,2023-04-28,0.79,190.41000366210938,270,TSLA,0.7229031616210937
TSLA230428C00275000,2023-04-28,0.7,190.41000366210938,275,TSLA,0.689700368652344
TSLA230428C00280000,2023-04-28,0.58,190.41000366210938,280,TSLA,0.6684603466796877
TSLA230428C00285000,2023-04-28,0.47,190.41000366210938,285,TSLA,0.6735872485351564
TSLA230428C00290000,2023-04-28,0.43,190.41000366210938,290,TSLA,0.6796907031250001
TSLA230428C00295000,2023-04-28,0.38,190.41000366210938,295,TSLA,0.6884796777343751
TSLA230428C00300000,2023-04-28,0.33,190.41000366210938,300,TSLA,0.6948272705078126
TSLA230428C00310000,2023-04-28,0.25,190.41000366210938,310,TSLA,0.710940390625
TSLA230428C00320000,2023-04-28,0.21,190.41000366210938,320,TSLA,0.727541787109375
TSLA230428C00340000,2023-04-28,0.21,190.41000366210938,340,TSLA,0.76367423828125
TSLA230428C00350000,2023-04-28,0.12,190.41000366210938,350,TSLA,0.77929908203125
TSLA230428C00360000,2023-04-28,0.11,190.41000366210938,360,TSLA,0.7929708203125
TSLA230519C00050000,2023-05-19,133.65,190.41000366210938,50,TSLA,1.6572282763671877
TSLA230519C00055000,2023-05-19,143.3,190.41000366210938,55,TSLA,3.0034204602050782
TSLA230519C00060000,2023-05-19,148.5,190.41000366210938,60,TSLA,0.000010000000000000003
TSLA230519C00065000,2023-05-19,145,190.41000366210938,65,TSLA,0.000010000000000000003
TSLA230519C00070000,2023-05-19,108.2,190.41000366210938,70,TSLA,1.3564485302734375
TSLA230519C00075000,2023-05-19,115.49,190.41000366210938,75,TSLA,2.354252161254882
TSLA230519C00080000,2023-05-19,110,190.41000366210938,80,TSLA,1.2387733374023435
TSLA230519C00085000,2023-05-19,106.62,190.41000366210938,85,TSLA,1.1787150439453122
TSLA230519C00090000,2023-05-19,93.09,190.41000366210938,90,TSLA,1.1362347875976564
TSLA230519C00095000,2023-05-19,87.1,190.41000366210938,95,TSLA,1.0876510461425783
TSLA230519C00100000,2023-05-19,92,190.41000366210938,100,TSLA,1.0468797656250002
TSLA230519C00105000,2023-05-19,93.63,190.41000366210938,105,TSLA,1.0083057397460937
TSLA230519C00110000,2023-05-19,87,190.41000366210938,110,TSLA,0.9711916943359374
TSLA230519C00115000,2023-05-19,85.26,190.41000366210938,115,TSLA,0.937500625
TSLA230519C00120000,2023-05-19,72.35,190.41000366210938,120,TSLA,0.9038095556640625
TSLA230519C00125000,2023-05-19,73.08,190.41000366210938,125,TSLA,0.8742688354492187
TSLA230519C00130000,2023-05-19,62.49,190.41000366210938,130,TSLA,0.8452163916015624
TSLA230519C00135000,2023-05-19,59.28,190.41000366210938,135,TSLA,0.8237322314453124
TSLA230519C00140000,2023-05-19,54.85,190.41000366210938,140,TSLA,0.803590831298828
TSLA230519C00145000,2023-05-19,50.2,190.41000366210938,145,TSLA,0.7828390856933594
TSLA230519C00150000,2023-05-19,45.99,190.41000366210938,150,TSLA,0.76367423828125
TSLA230519C00155000,2023-05-19,42.35,190.41000366210938,155,TSLA,0.7428004235839842
TSLA230519C00160000,2023-05-19,38.3,190.41000366210938,160,TSLA,0.7280910980224609
TSLA230519C00165000,2023-05-19,34.6,190.41000366210938,165,TSLA,0.7146634979248048
TSLA230519C00170000,2023-05-19,31.35,190.41000366210938,170,TSLA,0.6999541723632813
TSLA230519C00175000,2023-05-19,28.31,190.41000366210938,175,TSLA,0.6885407122802736
TSLA230519C00180000,2023-05-19,25.05,190.41000366210938,180,TSLA,0.6769441485595704
TSLA230519C00185000,2023-05-19,22.05,190.41000366210938,185,TSLA,0.6658358612060549
TSLA230519C00190000,2023-05-19,19.55,190.41000366210938,190,TSLA,0.6568027484130861
TSLA230519C00195000,2023-05-19,17.1,190.41000366210938,195,TSLA,0.6496006719970704
TSLA230519C00200000,2023-05-19,15.1,190.41000366210938,200,TSLA,0.6408727319335938
TSLA230519C00205000,2023-05-19,12.8,190.41000366210938,205,TSLA,0.6333044482421876
TSLA230519C00210000,2023-05-19,11.15,190.41000366210938,210,TSLA,0.627078924560547
TSLA230519C00215000,2023-05-19,9.68,190.41000366210938,215,TSLA,0.6224402990722657
TSLA230519C00220000,2023-05-19,8.33,190.41000366210938,220,TSLA,0.6191444335937502
TSLA230519C00225000,2023-05-19,7.1,190.41000366210938,225,TSLA,0.6157264990234376
TSLA230519C00230000,2023-05-19,6.05,190.41000366210938,230,TSLA,0.6116371844482424
TSLA230519C00235000,2023-05-19,5.2,190.41000366210938,235,TSLA,0.610599597167969
TSLA230519C00240000,2023-05-19,4.5,190.41000366210938,240,TSLA,0.6090126989746094
TSLA230519C00245000,2023-05-19,3.77,190.41000366210938,245,TSLA,0.6086464916992189
TSLA230519C00250000,2023-05-19,3.35,190.41000366210938,250,TSLA,0.6091347680664063
TSLA230519C00255000,2023-05-19,2.8,190.41000366210938,255,TSLA,0.6116982189941409
TSLA230519C00260000,2023-05-19,2.42,190.41000366210938,260,TSLA,0.6113320117187502
TSLA230519C00265000,2023-05-19,2.07,190.41000366210938,265,TSLA,0.6136513244628907
TSLA230519C00270000,2023-05-19,1.78,190.41000366210938,270,TSLA,0.6154823608398439
TSLA230519C00275000,2023-05-19,1.58,190.41000366210938,275,TSLA,0.6186561572265626
TSLA230519C00280000,2023-05-19,1.34,190.41000366210938,280,TSLA,0.6215858154296876
TSLA230519C00285000,2023-05-19,1.16,190.41000366210938,285,TSLA,0.6247596118164063
TSLA230519C00290000,2023-05-19,1.04,190.41000366210938,290,TSLA,0.63086306640625
TSLA230519C00295000,2023-05-19,0.86,190.41000366210938,295,TSLA,0.6337927246093751
TSLA230519C00300000,2023-05-19,0.8,190.41000366210938,300,TSLA,0.6381872119140625
TSLA230519C00310000,2023-05-19,0.64,190.41000366210938,310,TSLA,0.6467320483398438
TSLA230519C00320000,2023-05-19,0.49,190.41000366210938,320,TSLA,0.6567417138671876
TSLA230519C00330000,2023-05-19,0.42,190.41000366210938,330,TSLA,0.6669955175781253
TSLA230519C00340000,2023-05-19,0.34,190.41000366210938,340,TSLA,0.676761044921875
TSLA230519C00350000,2023-05-19,0.29,190.41000366210938,350,TSLA,0.6894562304687502
TSLA230519C00360000,2023-05-19,0.23,190.41000366210938,360,TSLA,0.6982452050781252
TSLA230519C00370000,2023-05-19,0.21,190.41000366210938,370,TSLA,0.7070341796875
TSLA230519C00380000,2023-05-19,0.17,190.41000366210938,380,TSLA,0.719729365234375
TSLA230519C00390000,2023-05-19,0.16,190.41000366210938,390,TSLA,0.7324245507812499
TSLA230519C00400000,2023-05-19,0.14,190.41000366210938,400,TSLA,0.7392604199218749
TSLA230519C00410000,2023-05-19,0.13,190.41000366210938,410,TSLA,0.7500025
TSLA230519C00420000,2023-05-19,0.09,190.41000366210938,420,TSLA,0.7587914746093751
MSFT230414C00170000,2023-04-14,93.08,280.57000732421875,170,MSFT,1.2793004785156248
MSFT230414C00175000,2023-04-14,88.13,280.57000732421875,175,MSFT,1.2421912890624998
MSFT230414C00180000,2023-04-14,101.7,280.57000732421875,180,MSFT,1.1716350012207033
MSFT230414C00200000,2023-04-14,63,280.57000732421875,200,MSFT,0.5195360546875
MSFT230414C00215000,2023-04-14,59.11,280.57000732421875,215,MSFT,0.5293015820312501
MSFT230414C00220000,2023-04-14,61.3,280.57000732421875,220,MSFT,0.5063525927734375
MSFT230414C00225000,2023-04-14,32.45,280.57000732421875,225,MSFT,0.7070341796875
MSFT230414C00230000,2023-04-14,49.65,280.57000732421875,230,MSFT,0.6619906848144532
MSFT230414C00235000,2023-04-14,45.04,280.57000732421875,235,MSFT,0.6203651245117189
MSFT230414C00240000,2023-04-14,40.62,280.57000732421875,240,MSFT,0.5695843823242188
MSFT230414C00245000,2023-04-14,36.55,280.57000732421875,245,MSFT,0.5465133239746094
MSFT230414C00250000,2023-04-14,30.9,280.57000732421875,250,MSFT,0.5117236328125
MSFT230414C00255000,2023-04-14,27.08,280.57000732421875,255,MSFT,0.40796490478515623
MSFT230414C00260000,2023-04-14,22.76,280.57000732421875,260,MSFT,0.4576470251464845
MSFT230414C00265000,2023-04-14,17.55,280.57000732421875,265,MSFT,0.39465937377929694
MSFT230414C00270000,2023-04-14,14.7,280.57000732421875,270,MSFT,0.35419346984863276
MSFT230414C00275000,2023-04-14,10.93,280.57000732421875,275,MSFT,0.3305731005859375
MSFT230414C00280000,2023-04-14,8.19,280.57000732421875,280,MSFT,0.33045103149414057
MSFT230414C00285000,2023-04-14,5.74,280.57000732421875,285,MSFT,0.31537549865722647
MSFT230414C00290000,2023-04-14,3.75,280.57000732421875,290,MSFT,0.2868113311767577
MSFT230414C00295000,2023-04-14,2.05,280.57000732421875,295,MSFT,0.27771718383789057
MSFT230414C00300000,2023-04-14,1.35,280.57000732421875,300,MSFT,0.27625235473632803
MSFT230414C00305000,2023-04-14,0.74,280.57000732421875,305,MSFT,0.27539787109374997
MSFT230414C00310000,2023-04-14,0.49,280.57000732421875,310,MSFT,0.2722240747070312
MSFT230414C00315000,2023-04-14,0.3,280.57000732421875,315,MSFT,0.27930408203124996
MSFT230414C00320000,2023-04-14,0.2,280.57000732421875,320,MSFT,0.33447931152343746
MSFT230414C00325000,2023-04-14,0.14,280.57000732421875,325,MSFT,0.3579165771484375
MSFT230414C00330000,2023-04-14,0.11,280.57000732421875,330,MSFT,0.5570112658691408
MSFT230414C00335000,2023-04-14,0.09,280.57000732421875,335,MSFT,0.5900919897460939
MSFT230414C00340000,2023-04-14,0.06,280.57000732421875,340,MSFT,0.37744763183593744
MSFT230414C00350000,2023-04-14,0.04,280.57000732421875,350,MSFT,0.414068359375
MSFT230421C00110000,2023-04-21,145.79,280.57000732421875,110,MSFT,1.9062504687500001
MSFT230421C00115000,2023-04-21,162.7,280.57000732421875,115,MSFT,1.82421962890625
MSFT230421C00120000,2023-04-21,159.53,280.57000732421875,120,MSFT,1.7573254321289062
MSFT230421C00125000,2023-04-21,154.5,280.57000732421875,125,MSFT,1.6923843505859377
MSFT230421C00130000,2023-04-21,138.1,280.57000732421875,130,MSFT,0.000010000000000000003
MSFT230421C00135000,2023-04-21,116.35,280.57000732421875,135,MSFT,0.000010000000000000003
MSFT230421C00140000,2023-04-21,139.3,280.57000732421875,140,MSFT,1.4902369238281248
MSFT230421C00145000,2023-04-21,115.95,280.57000732421875,145,MSFT,0.000010000000000000003
MSFT230421C00150000,2023-04-21,128.07,280.57000732421875,150,MSFT,0.7929708203125
MSFT230421C00155000,2023-04-21,119.2,280.57000732421875,155,MSFT,0.7539087109375
MSFT230421C00160000,2023-04-21,118.3,280.57000732421875,160,MSFT,0.5937540625000001
MSFT230421C00165000,2023-04-21,102,280.57000732421875,165,MSFT,0.9238288867187501
MSFT230421C00170000,2023-04-21,102.36,280.57000732421875,170,MSFT,0.7382838671874999
MSFT230421C00175000,2023-04-21,75.3,280.57000732421875,175,MSFT,0.648441015625
MSFT230421C00180000,2023-04-21,94.12,280.57000732421875,180,MSFT,0.6787141503906251
MSFT230421C00185000,2023-04-21,92.9,280.57000732421875,185,MSFT,0.7114286669921875
MSFT230421C00190000,2023-04-21,81.8,280.57000732421875,190,MSFT,0.641605146484375
MSFT230421C00195000,2023-04-21,79.5,280.57000732421875,195,MSFT,0.639652041015625
MSFT230421C00200000,2023-04-21,79.4,280.57000732421875,200,MSFT,0.6005899316406251
MSFT230421C00205000,2023-04-21,71,280.57000732421875,205,MSFT,0.5942423388671876
MSFT230421C00210000,2023-04-21,62.6,280.57000732421875,210,MSFT,0.5493209130859377
MSFT230421C00215000,2023-04-21,62.6,280.57000732421875,215,MSFT,0.5214891601562499
MSFT230421C00220000,2023-04-21,61.3,280.57000732421875,220,MSFT,0.5170946728515625
MSFT230421C00225000,2023-04-21,55.65,280.57000732421875,225,MSFT,0.64062859375
MSFT230421C00230000,2023-04-21,51.5,280.57000732421875,230,MSFT,0.6140175317382813
MSFT230421C00235000,2023-04-21,45.73,280.57000732421875,235,MSFT,0.5616498913574219
MSFT230421C00240000,2023-04-21,41.9,280.57000732421875,240,MSFT,0.4725394543457031
MSFT230421C00245000,2023-04-21,36.58,280.57000732421875,245,MSFT,0.5129443237304687
MSFT230421C00250000,2023-04-21,32.94,280.57000732421875,250,MSFT,0.42127043579101564
MSFT230421C00255000,2023-04-21,28.15,280.57000732421875,255,MSFT,0.4583794396972657
MSFT230421C00260000,2023-04-21,23.39,280.57000732421875,260,MSFT,0.3790345300292969
MSFT230421C00265000,2023-04-21,19.8,280.57000732421875,265,MSFT,0.3536441589355468
MSFT230421C00270000,2023-04-21,16.2,280.57000732421875,270,MSFT,0.33563896789550784
MSFT230421C00275000,2023-04-21,12.52,280.57000732421875,275,MSFT,0.3214789532470703
MSFT230421C00280000,2023-04-21,9.63,280.57000732421875,280,MSFT,0.3039620385742187
MSFT230421C00285000,2023-04-21,7,280.57000732421875,285,MSFT,0.2910837493896483
MSFT230421C00290000,2023-04-21,4.86,280.57000732421875,290,MSFT,0.28003649658203117
MSFT230421C00295000,2023-04-21,3.23,280.57000732421875,295,MSFT,0.2747875256347656
MSFT230421C00300000,2023-04-21,2.07,280.57000732421875,300,MSFT,0.27197993652343744
MSFT230421C00305000,2023-04-21,1.32,280.57000732421875,305,MSFT,0.2727123510742187
MSFT230421C00310000,2023-04-21,0.83,280.57000732421875,310,MSFT,0.26587648193359376
MSFT230421C00315000,2023-04-21,0.52,280.57000732421875,315,MSFT,0.27173579833984374
MSFT230421C00320000,2023-04-21,0.35,280.57000732421875,320,MSFT,0.2761302856445312
MSFT230421C00325000,2023-04-21,0.22,280.57000732421875,325,MSFT,0.3198310205078124
MSFT230421C00330000,2023-04-21,0.18,280.57000732421875,330,MSFT,0.34058276611328125
MSFT230421C00335000,2023-04-21,0.14,280.57000732421875,335,MSFT,0.305671005859375
MSFT230421C00340000,2023-04-21,0.09,280.57000732421875,340,MSFT,0.38086556640624997
MSFT230421C00345000,2023-04-21,0.09,280.57000732421875,345,MSFT,0.3232489550781249
MSFT230421C00350000,2023-04-21,0.07,280.57000732421875,350,MSFT,0.32813171874999997
MSFT230421C00355000,2023-04-21,0.07,280.57000732421875,355,MSFT,0.36133451171875
MSFT230421C00360000,2023-04-21,0.06,280.57000732421875,360,MSFT,0.38867798828125
MSFT230421C00365000,2023-04-21,0.05,280.57000732421875,365,MSFT,0.4023497265625
MSFT230421C00370000,2023-04-21,0.02,280.57000732421875,370,MSFT,0.41602146484374997
MSFT230421C00375000,2023-04-21,0.02,280.57000732421875,375,MSFT,0.4335994140625
MSFT230421C00380000,2023-04-21,0.02,280.57000732421875,380,MSFT,0.450200810546875
MSFT230421C00385000,2023-04-21,0.03,280.57000732421875,385,MSFT,0.46680220703125
MSFT230421C00390000,2023-04-21,0.03,280.57000732421875,390,MSFT,0.463872548828125
MSFT230421C00395000,2023-04-21,0.04,280.57000732421875,395,MSFT,0.4931691308593751
MSFT230421C00400000,2023-04-21,0.01,280.57000732421875,400,MSFT,0.46680220703125
MSFT230421C00410000,2023-04-21,0.01,280.57000732421875,410,MSFT,0.5019581054687501
MSFT230421C00420000,2023-04-21,0.03,280.57000732421875,420,MSFT,0.5293015820312501
MSFT230421C00430000,2023-04-21,0.03,280.57000732421875,430,MSFT,0.5039112109375
MSFT230428C00175000,2023-04-28,75.57,280.57000732421875,175,MSFT,0.719729365234375
MSFT230428C00200000,2023-04-28,66.31,280.57000732421875,200,MSFT,0.6064492480468751
MSFT230428C00220000,2023-04-28,61.85,280.57000732421875,220,MSFT,0.5133105310058592
MSFT230428C00230000,2023-04-28,49.59,280.57000732421875,230,MSFT,0.5827068096923829
MSFT230428C00235000,2023-04-28,47.16,280.57000732421875,235,MSFT,0.5562788513183594
MSFT230428C00240000,2023-04-28,42.9,280.57000732421875,240,MSFT,0.5348557257080078
MSFT230428C00245000,2023-04-28,36.26,280.57000732421875,245,MSFT,0.47083048706054687
MSFT230428C00250000,2023-04-28,33.41,280.57000732421875,250,MSFT,0.45264219238281256
MSFT230428C00255000,2023-04-28,29.29,280.57000732421875,255,MSFT,0.4376276940917969
MSFT230428C00260000,2023-04-28,25.25,280.57000732421875,260,MSFT,0.39362178649902346
MSFT230428C00265000,2023-04-28,21.15,280.57000732421875,265,MSFT,0.3779969427490234
MSFT230428C00270000,2023-04-28,17.99,280.57000732421875,270,MSFT,0.3820862573242187
MSFT230428C00275000,2023-04-28,14.6,280.57000732421875,275,MSFT,0.3501041552734374
MSFT230428C00280000,2023-04-28,11.8,280.57000732421875,280,MSFT,0.33838552246093745
MSFT230428C00285000,2023-04-28,9,280.57000732421875,285,MSFT,0.3490055334472656
MSFT230428C00290000,2023-04-28,6.98,280.57000732421875,290,MSFT,0.32507999145507804
MSFT230428C00295000,2023-04-28,5.14,280.57000732421875,295,MSFT,0.3301458587646484
MSFT230428C00300000,2023-04-28,3.7,280.57000732421875,300,MSFT,0.3030465203857422
MSFT230428C00305000,2023-04-28,2.51,280.57000732421875,305,MSFT,0.32080757324218745
MSFT230428C00310000,2023-04-28,1.8,280.57000732421875,310,MSFT,0.30103238037109376
MSFT230428C00315000,2023-04-28,1.26,280.57000732421875,315,MSFT,0.3110420458984374
MSFT230428C00320000,2023-04-28,0.85,280.57000732421875,320,MSFT,0.29505099487304687
MSFT230428C00325000,2023-04-28,0.58,280.57000732421875,325,MSFT,0.32398136962890617
MSFT230428C00330000,2023-04-28,0.41,280.57000732421875,330,MSFT,0.30225307128906254
MSFT230428C00335000,2023-04-28,0.31,280.57000732421875,335,MSFT,0.31250687499999996
MSFT230428C00340000,2023-04-28,0.24,280.57000732421875,340,MSFT,0.358404853515625
MSFT230428C00350000,2023-04-28,0.16,280.57000732421875,350,MSFT,0.33447931152343746
MSFT230519C00125000,2023-05-19,131.27,280.57000732421875,125,MSFT,0.946289599609375
MSFT230519C00130000,2023-05-19,136.51,280.57000732421875,130,MSFT,0.913086806640625
MSFT230519C00140000,2023-05-19,132,280.57000732421875,140,MSFT,0.8476577734374999
MSFT230519C00145000,2023-05-19,114.22,280.57000732421875,145,MSFT,0.000010000000000000003
MSFT230519C00150000,2023-05-19,112,280.57000732421875,150,MSFT,0.7905294384765625
MSFT230519C00160000,2023-05-19,118.8,280.57000732421875,160,MSFT,0.7434107690429688
MSFT230519C00165000,2023-05-19,97,280.57000732421875,165,MSFT,0.000010000000000000003
MSFT230519C00170000,2023-05-19,96.09,280.57000732421875,170,MSFT,0.7055693505859376
MSFT230519C00175000,2023-05-19,102.5,280.57000732421875,175,MSFT,0.6772493212890626
MSFT230519C00180000,2023-05-19,94.49,280.57000732421875,180,MSFT,0.6555210229492189
MSFT230519C00185000,2023-05-19,87.15,280.57000732421875,185,MSFT,0.6384313500976562
MSFT230519C00190000,2023-05-19,87.5,280.57000732421875,190,MSFT,0.6066933862304689
MSFT230519C00200000,2023-05-19,79.5,280.57000732421875,200,MSFT,0.5690961059570312
MSFT230519C00210000,2023-05-19,72.2,280.57000732421875,210,MSFT,0.538212625732422
MSFT230519C00215000,2023-05-19,66.7,280.57000732421875,215,MSFT,0.5131884619140624
MSFT230519C00220000,2023-05-19,62.74,280.57000732421875,220,MSFT,0.5140429455566407
MSFT230519C00225000,2023-05-19,55.8,280.57000732421875,225,MSFT,0.547428842163086
MSFT230519C00230000,2023-05-19,51.86,280.57000732421875,230,MSFT,0.5312546875
MSFT230519C00235000,2023-05-19,48.62,280.57000732421875,235,MSFT,0.49762465270996104
MSFT230519C00240000,2023-05-19,44.31,280.57000732421875,240,MSFT,0.4778494598388672
MSFT230519C00245000,2023-05-19,40,280.57000732421875,245,MSFT,0.4558159887695313
MSFT230519C00250000,2023-05-19,36,280.57000732421875,250,MSFT,0.41461767028808594
MSFT230519C00255000,2023-05-19,30.02,280.57000732421875,255,MSFT,0.39514765014648445
MSFT230519C00260000,2023-05-19,28,280.57000732421875,260,MSFT,0.38886109191894536
MSFT230519C00265000,2023-05-19,24.13,280.57000732421875,265,MSFT,0.3763490100097656
MSFT230519C00270000,2023-05-19,20.7,280.57000732421875,270,MSFT,0.35806916351318363
MSFT230519C00275000,2023-05-19,17.05,280.57000732421875,275,MSFT,0.3458012197875976
MSFT230519C00280000,2023-05-19,14.7,280.57000732421875,280,MSFT,0.33612724426269536
MSFT230519C00285000,2023-05-19,12.05,280.57000732421875,285,MSFT,0.3227911959838866
MSFT230519C00290000,2023-05-19,9.4,280.57000732421875,290,MSFT,0.31452101501464835
MSFT230519C00295000,2023-05-19,7.45,280.57000732421875,295,MSFT,0.30664755859375
MSFT230519C00300000,2023-05-19,5.95,280.57000732421875,300,MSFT,0.2991403094482421
MSFT230519C00305000,2023-05-19,4.5,280.57000732421875,305,MSFT,0.2951730639648437
MSFT230519C00310000,2023-05-19,3.45,280.57000732421875,310,MSFT,0.2979196185302734
MSFT230519C00315000,2023-05-19,2.51,280.57000732421875,315,MSFT,0.2974923767089843
MSFT230519C00320000,2023-05-19,1.82,280.57000732421875,320,MSFT,0.2866282275390625
MSFT230519C00325000,2023-05-19,1.4,280.57000732421875,325,MSFT,0.29340306213378897
MSFT230519C00330000,2023-05-19,1,280.57000732421875,330,MSFT,0.30713583496093744
MSFT230519C00335000,2023-05-19,0.66,280.57000732421875,335,MSFT,0.3198310205078124
MSFT230519C00340000,2023-05-19,0.58,280.57000732421875,340,MSFT,0.3109199768066406
MSFT230519C00345000,2023-05-19,0.46,280.57000732421875,345,MSFT,0.3171455004882812
MSFT230519C00350000,2023-05-19,0.33,280.57000732421875,350,MSFT,0.3083565258789062
MSFT230519C00355000,2023-05-19,0.26,280.57000732421875,355,MSFT,0.2981027221679687
MSFT230519C00360000,2023-05-19,0.19,280.57000732421875,360,MSFT,0.34314621704101556
MSFT230519C00365000,2023-05-19,0.18,280.57000732421875,365,MSFT,0.35352208984374994
MSFT230519C00370000,2023-05-19,0.12,280.57000732421875,370,MSFT,0.3645083081054688
MSFT230519C00380000,2023-05-19,0.2,280.57000732421875,380,MSFT,0.3498600170898437
MSFT230519C00385000,2023-05-19,0.1,280.57000732421875,385,MSFT,0.367193828125
MSFT230519C00390000,2023-05-19,0.05,280.57000732421875,390,MSFT,0.37744763183593744
MSFT230519C00400000,2023-05-19,0.1,280.57000732421875,400,MSFT,0.36426416992187505
MSFT230519C00410000,2023-05-19,0.03,280.57000732421875,410,MSFT,0.4733939379882813
CSCO230414C00038000,2023-04-14,10.81,50.5099983215332,38,CSCO,0.500005
CSCO230414C00040000,2023-04-14,9.92,50.5099983215332,40,CSCO,0.5976602734375001
CSCO230414C00043000,2023-04-14,7.1,50.5099983215332,43,CSCO,0.47559118164062497
CSCO230414C00044000,2023-04-14,6.39,50.5099983215332,44,CSCO,0.42188078125
CSCO230414C00045000,2023-04-14,4.87,50.5099983215332,45,CSCO,0.36914693359375
CSCO230414C00046000,2023-04-14,4.1,50.5099983215332,46,CSCO,0.33789724609375
CSCO230414C00047000,2023-04-14,2.92,50.5099983215332,47,CSCO,0.28125718749999995
CSCO230414C00048000,2023-04-14,2.68,50.5099983215332,48,CSCO,0.260749580078125
CSCO230414C00049000,2023-04-14,1.82,50.5099983215332,49,CSCO,0.23926541992187497
CSCO230414C00050000,2023-04-14,1.18,50.5099983215332,50,CSCO,0.21289849609375
CSCO230414C00051000,2023-04-14,0.7,50.5099983215332,51,CSCO,0.19873848144531248
CSCO230414C00052000,2023-04-14,0.34,50.5099983215332,52,CSCO,0.1948322705078125
CSCO230414C00053000,2023-04-14,0.13,50.5099983215332,53,CSCO,0.1914143359375
CSCO230414C00054000,2023-04-14,0.07,50.5099983215332,54,CSCO,0.192390888671875
CSCO230414C00055000,2023-04-14,0.06,50.5099983215332,55,CSCO,0.21875781249999998
CSCO230414C00056000,2023-04-14,0.02,50.5099983215332,56,CSCO,0.245124736328125
CSCO230414C00058000,2023-04-14,0.03,50.5099983215332,58,CSCO,0.32031929687499994
CSCO230421C00020000,2023-04-21,29.27,50.5099983215332,20,CSCO,1.4296903515625
CSCO230421C00022500,2023-04-21,18.1,50.5099983215332,22.5,CSCO,0.000010000000000000003
CSCO230421C00025000,2023-04-21,23.75,50.5099983215332,25,CSCO,1.1054732226562503
CSCO230421C00027500,2023-04-21,21.05,50.5099983215332,27.5,CSCO,0.85937640625
CSCO230421C00030000,2023-04-21,20.25,50.5099983215332,30,CSCO,0.8437515624999999
CSCO230421C00032500,2023-04-21,18.2,50.5099983215332,32.5,CSCO,0.7773459765625
CSCO230421C00035000,2023-04-21,15.55,50.5099983215332,35,CSCO,0.6132851171875001
CSCO230421C00037500,2023-04-21,12.96,50.5099983215332,37.5,CSCO,0.5117236328125
CSCO230421C00040000,2023-04-21,10.28,50.5099983215332,40,CSCO,0.51758294921875
CSCO230421C00042500,2023-04-21,7.35,50.5099983215332,42.5,CSCO,0.405279384765625
CSCO230421C00045000,2023-04-21,5.45,50.5099983215332,45,CSCO,0.3193427441406249
CSCO230421C00047500,2023-04-21,3.3,50.5099983215332,47.5,CSCO,0.2475661181640625
CSCO230421C00050000,2023-04-21,1.39,50.5099983215332,50,CSCO,0.20850400878906244
CSCO230421C00052500,2023-04-21,0.32,50.5099983215332,52.5,CSCO,0.186531572265625
CSCO230421C00055000,2023-04-21,0.05,50.5099983215332,55,CSCO,0.18164880859375
CSCO230421C00057500,2023-04-21,0.02,50.5099983215332,57.5,CSCO,0.23438265625
CSCO230421C00060000,2023-04-21,0.01,50.5099983215332,60,CSCO,0.28125718749999995
CSCO230421C00065000,2023-04-21,0.03,50.5099983215332,65,CSCO,0.35938140625
CSCO230421C00070000,2023-04-21,0.01,50.5099983215332,70,CSCO,0.5117236328125
CSCO230421C00075000,2023-04-21,0.01,50.5099983215332,75,CSCO,0.500005
CSCO230428C00041000,2023-04-28,9,50.5099983215332,41,CSCO,0.42188078125
CSCO230428C00045000,2023-04-28,5.56,50.5099983215332,45,CSCO,0.304694453125
CSCO230428C00048000,2023-04-28,2.68,50.5099983215332,48,CSCO,0.24073024902343748
CSCO230428C00049000,2023-04-28,1.75,50.5099983215332,49,CSCO,0.22730264892578123
CSCO230428C00050000,2023-04-28,1.25,50.5099983215332,50,CSCO,0.22071091796874998
CSCO230428C00051000,2023-04-28,1.03,50.5099983215332,51,CSCO,0.2104571142578125
CSCO230428C00052000,2023-04-28,0.59,50.5099983215332,52,CSCO,0.19849434326171872
CSCO230428C00053000,2023-04-28,0.34,50.5099983215332,53,CSCO,0.195320546875
CSCO230428C00055000,2023-04-28,0.09,50.5099983215332,55,CSCO,0.19727365234375
CSCO230519C00037500,2023-05-19,12.1,50.5099983215332,37.5,CSCO,0.476567734375
CSCO230519C00040000,2023-05-19,10.85,50.5099983215332,40,CSCO,0.41211525390625
CSCO230519C00042500,2023-05-19,7.7,50.5099983215332,42.5,CSCO,0.3857483300781249
CSCO230519C00045000,2023-05-19,6,50.5099983215332,45,CSCO,0.3227606787109374
CSCO230519C00047500,2023-05-19,3.9,50.5099983215332,47.5,CSCO,0.2912668530273437
CSCO230519C00050000,2023-05-19,2.26,50.5099983215332,50,CSCO,0.27075924560546877
CSCO230519C00052500,2023-05-19,1.14,50.5099983215332,52.5,CSCO,0.25391371093750004
CSCO230519C00055000,2023-05-19,0.47,50.5099983215332,55,CSCO,0.24146266357421875
CSCO230519C00057500,2023-05-19,0.17,50.5099983215332,57.5,CSCO,0.23242955078125
